movie_id,title,strategy,chunk_id,chunk_text,popularity,vote_average,vote_count
8587,The Lion King,movie_level,0,"Title: The Lion King
Director: Roger Allers, Rob Minkoff
Cast: Jonathan Taylor Thomas, Matthew Broderick, James Earl Jones, Jeremy Irons, Moira Kelly
Genres: Family, Animation, Drama
Keywords: loss of parents, wild boar, uncle, shaman, redemption, king, scar, hyena, meerkat
Tagline: Life's greatest adventure is finding your place in the Circle of Life.
Overview: A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.",90.457886,8.0,5376
72545,Journey 2: The Mysterious Island,movie_level,0,"Title: Journey 2: The Mysterious Island
Director: Brad Peyton
Cast: Dwayne Johnson, Josh Hutcherson, Kristin Davis, Vanessa Hudgens, Luis Guzmán
Genres: Adventure, Action, Science Fiction
Keywords: mission, mysterious island, missing person, duringcreditsstinger, 3d
Tagline: Believe the Impossible. Discover the Incredible.
Overview: Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island.",40.723459,5.8,1030
109451,Cloudy with a Chance of Meatballs 2,movie_level,0,"Title: Cloudy with a Chance of Meatballs 2
Director: Cody Cameron, Kris Pearn
Cast: Bill Hader, Anna Faris, James Caan, Will Forte, Andy Samberg
Genres: Animation, Family, Comedy
Keywords: inventor, food, scientist
Tagline: Something big was leftover.
Overview: After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",41.247402,6.4,915
9533,Red Dragon,movie_level,0,"Title: Red Dragon
Director: Brett Ratner
Cast: Anthony Hopkins, Edward Norton, Ralph Fiennes, Harvey Keitel, Emily Watson
Genres: Crime, Thriller, Horror
Keywords: psychopath, serial killer, fbi agent
Tagline: Before the Silence.
Overview: Former FBI Agent Will Graham, who was once almost killed by the savage Hannibal 'The Cannibal' Lecter, now has no choice but to face him again, as it seems Lecter is the only one who can help Graham track down a new serial killer.",10.083905,6.7,1115
2023,Hidalgo,movie_level,0,"Title: Hidalgo
Director: Joe Johnston
Cast: Viggo Mortensen, Zuleikha Robinson, Omar Sharif, Adam Alexi-Malle, Louise Lombard
Genres: Western, Adventure
Keywords: horse race, horse, racehorse
Tagline: Unbridled. Unbroken. Unbeaten.
Overview: Set in 1890, this is the story of a Pony Express courier who travels to Arabia to compete with his horse, Hidalgo, in a dangerous race for a massive contest prize, in an adventure that sends the pair around the world...",16.759252,6.5,318
71880,Jack and Jill,movie_level,0,"Title: Jack and Jill
Director: Dennis Dugan
Cast: Adam Sandler, Katie Holmes, Al Pacino, Eugenio Derbez, Tim Meadows
Genres: Comedy
Keywords: duringcreditsstinger
Tagline: His twin sister is coming for the holidays... ...and it ain't pretty.
Overview: Jack Sadelstein, a successful advertising executive in Los Angeles with a beautiful wife and kids, dreads one event each year: the Thanksgiving visit of his twin sister Jill. Jill's neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down.",22.132418,4.1,604
584,2 Fast 2 Furious,movie_level,0,"Title: 2 Fast 2 Furious
Director: John Singleton
Cast: Paul Walker, Tyrese Gibson, Eva Mendes, Cole Hauser, Ludacris
Genres: Action, Crime, Thriller
Keywords: miami, car race, sports car, los angeles, car, automobile racing
Tagline: How Fast Do You Want It?
Overview: It's a major double-cross when former police officer Brian O'Conner teams up with his ex-con buddy Roman Pearce to transport a shipment of ""dirty"" money for shady Miami-based import-export dealer Carter Verone. But the guys are actually working with undercover agent Monica Fuentes to bring Verone down.",10.520961,6.2,2028
309809,The Little Prince,movie_level,0,"Title: The Little Prince
Director: Mark Osborne
Cast: Jeff Bridges, Rachel McAdams, Paul Rudd, Marion Cotillard, James Franco
Genres: Adventure, Animation, Fantasy
Keywords: philosophy, utopia, airplane, adventure, dystopia, little boy, growing up, neighbor, mother daughter relationship, school, old man, little girl, crazy, based on children's book, story, social differences, 3d
Tagline: Growing up isn't the problem... forgetting is.
Overview: Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",35.384423,7.6,756
4858,The Invasion,movie_level,0,"Title: The Invasion
Director: Oliver Hirschbiegel, James McTeigue
Cast: Nicole Kidman, Daniel Craig, Jeremy Northam, Jeffrey Wright, Jackson Bond
Genres: Science Fiction, Thriller
Keywords: remake, alien, escape, alien invasion, alien infection, sleeping, doppelganger, news report, text messaging, siren, contamination
Tagline: Do not trust anyone. Do not show emotion. Do not fall asleep.
Overview: Washington, D.C. psychologist Carol Bennell and her colleague Dr. Ben Driscoll are the only two people on Earth who are aware of an epidemic running rampant through the city. They discover an alien virus aboard a crashed space shuttle that transforms anyone who comes into contact with it into unfeeling drones while they sleep. Carol realizes her son holds the key to stopping the spread of the plague and she races to find him before it is too late.",15.673154,5.7,359
17711,The Adventures of Rocky & Bullwinkle,movie_level,0,"Title: The Adventures of Rocky & Bullwinkle
Director: Des McAnuff
Cast: Rene Russo, Jason Alexander, Piper Perabo, Randy Quaid, Robert De Niro
Genres: Action, Adventure, Animation, Comedy, Family
Keywords: adventure, cartoon, comedy, breaking the fourth wall, talking to the camera, road movie, celebrity cameo
Tagline: This summer it's not the same old bull.
Overview: Rocky and Bullwinkle have been living off the finances made from the reruns of their cartoon show. Boris and Natasha somehow manage to crossover into reality and team up with Fearless Leader, an evil criminal turned media mogul with some evil plans up his sleeve. Rocky and Bullwinkle must stop the three of them before they wreak havoc.",8.981427,3.9,87
328111,The Secret Life of Pets,movie_level,0,"Title: The Secret Life of Pets
Director: Chris Renaud
Cast: Louis C.K., Eric Stonestreet, Kevin Hart, Jenny Slate, Lake Bell
Genres: Animation, Family
Keywords: pet, bunny, anthropomorphism, dog, animal, apartment building, sewer, terrier, manhattan, new york city, rodent, mongrel
Tagline: Think this is what they do all day?
Overview: The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",31.482872,5.9,3462
8698,The League of Extraordinary Gentlemen,movie_level,0,"Title: The League of Extraordinary Gentlemen
Director: Stephen Norrington
Cast: Sean Connery, Peta Wilson, Shane West, Stuart Townsend, Jason Flemyng
Genres: Fantasy, Action, Thriller, Science Fiction
Keywords: saving the world, vampire, bite, men, invisible man, captain nemo, allan quatermain, venezia, immortal
Tagline: The power of seven become a league of one.
Overview: To prevent a world war from breaking out, famous characters from Victorian literature band together to do battle against a cunning villain.",47.436675,5.7,1155
93456,Despicable Me 2,movie_level,0,"Title: Despicable Me 2
Director: Pierre Coffin, Chris Renaud
Cast: Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove, Russell Brand
Genres: Animation, Comedy, Family
Keywords: secret agent, bakery, falling in love, father daughter relationship, duringcreditsstinger, first date, minions, 3d
Tagline: Back 2 Work
Overview: Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.",136.886704,7.0,4637
602,Independence Day,movie_level,0,"Title: Independence Day
Director: Roland Emmerich
Cast: Will Smith, Bill Pullman, Jeff Goldblum, Mary McDonnell, Judd Hirsch
Genres: Action, Adventure, Science Fiction
Keywords: spacecraft, patriotism, countdown, independence, invasion, war, ufo, extraterrestrial, spaceship, alien, battle
Tagline: Earth. Take a good look. It might be your last.
Overview: On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",60.442593,6.7,3260
330,The Lost World: Jurassic Park,movie_level,0,"Title: The Lost World: Jurassic Park
Director: Steven Spielberg
Cast: Jeff Goldblum, Julianne Moore, Pete Postlethwaite, Richard Attenborough, Vince Vaughn
Genres: Adventure, Action, Science Fiction
Keywords: exotic island, dna, paleontology, tyrannosaurus rex, velociraptor, san diego, dinosaur, jurassic park, animal horror
Tagline: Something has survived.
Overview: Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that Hammond has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",2.502487,6.2,2487
953,Madagascar,movie_level,0,"Title: Madagascar
Director: Eric Darnell, Tom McGrath
Cast: Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Sacha Baron Cohen
Genres: Family, Animation
Keywords: lion, hippopotamus, giraffe, penguin, zebra
Tagline: Someone's got a zoo loose.
Overview: Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.",48.110909,6.6,3237
9693,Children of Men,movie_level,0,"Title: Children of Men
Director: Alfonso Cuarón
Cast: Clive Owen, Michael Caine, Julianne Moore, Charlie Hunnam, Chiwetel Ejiofor
Genres: Drama, Action, Thriller, Science Fiction
Keywords: police state, hippie, rebel, miracle, future, dystopia, chaos, aging, childlessness, faith, survival, birth, dying
Tagline: The future's a thing of the past.
Overview: In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",35.387874,7.4,2071
36657,X-Men,movie_level,0,"Title: X-Men
Director: Bryan Singer
Cast: Patrick Stewart, Hugh Jackman, Ian McKellen, Halle Berry, Famke Janssen
Genres: Adventure, Action, Science Fiction
Keywords: mutant, marvel comic, superhero, based on comic book, superhuman
Tagline: Evolution Begins
Overview: Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",4.66891,6.8,4097
8909,Wanted,movie_level,0,"Title: Wanted
Director: Timur Bekmambetov
Cast: Angelina Jolie, James McAvoy, Morgan Freeman, Thomas Kretschmann, Terence Stamp
Genres: Action, Thriller, Crime
Keywords: assassin, loss of father, secret society, mission of murder, revenge
Tagline: Choose your destiny.
Overview: Doormat Wesley Gibson discovers that his recently murdered father – who Wesley never knew – belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",73.82289,6.4,2528
9802,The Rock,movie_level,0,"Title: The Rock
Director: Michael Bay
Cast: Sean Connery, Nicolas Cage, Ed Harris, John Spencer, David Morse
Genres: Action, Adventure, Thriller
Keywords: san francisco, fbi, gas attack, alcatraz, hostage situation, fbi agent
Tagline: Alcatraz.  Only one man has ever broken out.  Now five million lives depend on two men breaking in.
Overview: A group of renegade marine commandos seizes a stockpile of chemical weapons and takes over Alcatraz, with 81 tourists as hostages. Their leader demands $100 million to be paid, as restitution to families of Marines who died in covert ops – or he will launch 15 rockets carrying deadly VX gas into the San Francisco Bay area.",51.469576,6.9,1456
950,Ice Age: The Meltdown,movie_level,0,"Title: Ice Age: The Meltdown
Director: Carlos Saldanha
Cast: Ray Romano, John Leguizamo, Denis Leary, Queen Latifah, Seann William Scott
Genres: Animation, Family, Comedy, Adventure
Keywords: mammoth, sloth, ice age, barrier ice, ice melting, iceberg, flooding, adventure, lovers, deluge, saber-toothed tiger
Tagline: The Ice age is melting away.
Overview: Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",85.115058,6.5,2951
1824,50 First Dates,movie_level,0,"Title: 50 First Dates
Director: Peter Segal
Cast: Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus
Genres: Comedy, Romance
Keywords: deja vu, amnesia, hawaii, ladykiller, romantic comedy
Tagline: Imagine having to win over the girl of your dreams... every friggin' day.
Overview: Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",61.437586,6.6,2105
2976,Hairspray,movie_level,0,"Title: Hairspray
Director: Adam Shankman
Cast: John Travolta, Michelle Pfeiffer, Christopher Walken, James Marsden, Queen Latifah
Genres: Family, Comedy, Music, Romance
Keywords: races, dream, dance, television, tv show, race politics, coloured, music, equality, school party, performance, integration, overweight woman, duel, based on stage musical, xenophobia, based on film, 1960s
Tagline: When you follow your own beat, the world will follow you.
Overview: Pleasantly plump teenager, Tracy Turnblad and her best friend, Penny Pingleton audition to be on The Corny Collins Show – and Tracy wins. But when scheming Amber Von Tussle and her mother plot to destroy Tracy, it turns to chaos.",31.160542,6.5,709
11026,Exorcist: The Beginning,movie_level,0,"Title: Exorcist: The Beginning
Director: Renny Harlin
Cast: Stellan Skarsgård, Izabella Scorupco, James D'Arcy, Julian Wadham, Remy Sweeney
Genres: Horror, Mystery, Thriller
Keywords: secret, obsession, exorcism, remake, priest, good vs evil, paganism, devil, archaeologist, demonic possession, relic, crisis of faith, archaeological dig
Tagline: Go back to where the horror began.
Overview: Having lived through traumatizing events during WWII, Father Lankester Merrin takes a sabbatical from the Church to conduct archaeological excavations in British-administered East Africa. Merrin unearths an ancient Byzantine church believed have been built and then immediately buried to keep down evil from the crypt below. The natives are convinced that uncovering the church has unleashed a demon, and begin to violently clash with the British military troops. As the village rapidly disintegrates into chaos and war, Merrin must face-off with the demon which has taken possession of somebody close to him.",15.761384,4.7,183
332,Inspector Gadget,movie_level,0,"Title: Inspector Gadget
Director: David Kellogg
Cast: Matthew Broderick, Rupert Everett, Joely Fisher, Michelle Trachtenberg, Andy Dick
Genres: Action, Adventure, Comedy, Family
Keywords: gadget
Tagline: The greatest hero ever assembled.
Overview: John Brown is a bumbling but well-intentioned security guard who is badly injured in an explosion planned by an evil mastermind. He is taken to a laboratory, where Brenda, a leading robotics surgeon, replaces his damaged limbs with state-of-the-art gadgets and tools. Named ""Inspector Gadget"" by the press, John -- along with his niece, Penny, and her trusty dog, Brain -- uses his new powers to discover who was behind the explosion.",17.561955,4.3,318
75656,Now You See Me,movie_level,0,"Title: Now You See Me
Director: Louis Leterrier
Cast: Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Mélanie Laurent, Isla Fisher
Genres: Thriller, Crime
Keywords: paris, bank, secret, fbi, vault, magic, new orleans, investigation, heist, conspiracy, money, escape, new york city, las vegas, explosion
Tagline: 4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.
Overview: An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.",71.124686,7.3,5487
38365,Grown Ups,movie_level,0,"Title: Grown Ups
Director: Dennis Dugan
Cast: Adam Sandler, Salma Hayek, Maria Bello, Steve Buscemi, Maya Rudolph
Genres: Comedy
Keywords: overweight, swing, foot, convertible, arrow
Tagline: Boys will be boys. . . some longer than others.
Overview: After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",38.864027,6.0,1705
594,The Terminal,movie_level,0,"Title: The Terminal
Director: Steven Spielberg
Cast: Tom Hanks, Catherine Zeta-Jones, Stanley Tucci, Chi McBride, Diego Luna
Genres: Comedy, Drama
Keywords: new york, airport, marriage proposal, translation, craftsman, stewardess, illegal immigration, language barrier, jfk international airport, immigration law, fast food restaurant, security camera, jazz musician, saxophonist, autograph, passport, eastern europe, friendship
Tagline: Life is waiting.
Overview: Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.",57.753914,7.0,1910
15189,Hotel for Dogs,movie_level,0,"Title: Hotel for Dogs
Director: Thor Freudenthal
Cast: Emma Roberts, Jake T. Austin, Don Cheadle, Johnny Simmons, Kyla Pratt
Genres: Comedy, Family
Keywords: adoption, puppy, pitbull, orphan, foster home, animal lover, beagle, duringcreditsstinger
Tagline: No stray gets turned away.
Overview: Placed in a foster home that doesn't allow pets, 16-year-old Andi and her younger brother, Bruce, turn an abandoned hotel into a home for their dog. Soon other strays arrive, and the hotel becomes a haven for every orphaned canine in town. But the kids have to do some quick thinking to keep the cops off their tails.",13.25753,5.7,202
11678,Vertical Limit,movie_level,0,"Title: Vertical Limit
Director: Martin Campbell
Cast: Chris O'Donnell, Robin Tunney, Bill Paxton, Scott Glenn, Izabella Scorupco
Genres: Action, Adventure, Thriller
Keywords: himalaya, pakistan, climbing, k2, mountaineering, karakoram
Tagline: The Mountain Will Decide.
Overview: Trapped near the summit of K2, the world's second-highest mountain, Annie Garrett radios to base camp for help. Brother Peter hears Annie's message and assembles a team to save her and her group before they succumb to K2's unforgiving elements. But, as Annie lays injured in an icy cavern, the rescuers face several terrifying events that could end the rescue attempt -- and their lives.",13.318744,5.9,283
6538,Charlie Wilson's War,movie_level,0,"Title: Charlie Wilson's War
Director: Mike Nichols
Cast: Tom Hanks, Philip Seymour Hoffman, Julia Roberts, Amy Adams, Om Puri
Genres: Comedy, Drama, History
Keywords: washington d.c., alcohol, cia, helicopter, refugee camp, congress, cold war, ladykiller, rocket launcher, russian, munition, war in afghanistan, dollar
Tagline: Based on a true story. You think we could make all this up?
Overview: The true story of Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets had some unforeseen and long-reaching effects.",18.70031,6.5,338
10555,Shark Tale,movie_level,0,"Title: Shark Tale
Director: Vicky Jenson, Bibo Bergeron, Rob Letterman
Cast: Will Smith, Robert De Niro, Renée Zellweger, Jack Black, Angelina Jolie
Genres: Animation, Action, Comedy, Family
Keywords: fish, hero, mission of murder, threat to death, secret love, animation, shark, woman director
Tagline: The story of what happens when one little fish tells a great white lie...
Overview: Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.",47.094369,5.8,1557
1125,Dreamgirls,movie_level,0,"Title: Dreamgirls
Director: Bill Condon
Cast: Jamie Foxx, Beyoncé Knowles, Eddie Murphy, Danny Glover, Jennifer Hudson
Genres: Drama
Keywords: music record, manager, black people, adultery, soul, show business, drug addiction, oscar award, musical, deceived wife, recording contract, background singer, motown, the supremes, record producer, single, singer, singing, detroit, alcoholic, extramarital affair, music band
Tagline: One Dream Will Change Everything
Overview: Three young women – Deena Jones, Effie White and Lorrell Robinson – dream of becoming pop stars and they get their wish when they're chosen to be backup singers for the legendary James 'Thunder' Early.",14.486311,6.6,284
4551,Be Cool,movie_level,0,"Title: Be Cool
Director: F. Gary Gray
Cast: John Travolta, Uma Thurman, Vince Vaughn, Cedric the Entertainer, André Benjamin
Genres: Comedy, Crime
Keywords: baseball bat, widow, recording contract, recording studio, russian mafia, music business, night club, pawnshop
Tagline: Everyone is looking for the next big hit
Overview: Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music exec on the way.",18.61472,5.4,292
612,Munich,movie_level,0,"Title: Munich
Director: Steven Spielberg
Cast: Eric Bana, Daniel Craig, Ciarán Hinds, Mathieu Kassovitz, Hanns Zischler
Genres: Drama, Action, History, Thriller
Keywords: paris, assassination, israel, hotel room, 1970s, hostage, intelligence, olympic games, munich, mossad, israeli, palestinian, beirut, ailul al aswad, plo, bomb constructor, baader-meinhof group, olympian village, revenge
Tagline: The world was watching in 1972 as 11 Israeli athletes were murdered at the Munich Olympics. This is the story of what happened next.
Overview: During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",29.035222,6.9,696
9567,Tears of the Sun,movie_level,0,"Title: Tears of the Sun
Director: Antoine Fuqua
Cast: Bruce Willis, Monica Bellucci, Cole Hauser, Eamonn Walker, Johnny Messner
Genres: Action, Drama, War
Keywords: u.s. army, nigeria, president
Tagline: He was trained to follow orders. He became a hero by defying them.
Overview: Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.",27.055085,6.4,573
37821,Killers,movie_level,0,"Title: Killers
Director: Robert Luketic
Cast: Katherine Heigl, Ashton Kutcher, Tom Selleck, Catherine O'Hara, Alex Borstein
Genres: Action, Comedy, Thriller, Romance
Keywords: assassin
Tagline: Perfect wife. Perfect target.
Overview: When an elite assassin marries a beautiful computer whiz after a whirlwind romance, he gives up the gun and settles down with his new bride. That is, until he learns that someone from his past has put a contract out on his life.",23.004607,5.7,772
203801,The Man from U.N.C.L.E.,movie_level,0,"Title: The Man from U.N.C.L.E.
Director: Guy Ritchie
Cast: Henry Cavill, Armie Hammer, Alicia Vikander, Elizabeth Debicki, Luca Calvani
Genres: Comedy, Action, Adventure
Keywords: spy, cold war, remake, based on tv series, buddy cop, russian spy, american spy
Tagline: Saving the world never goes out of style.
Overview: At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",48.744209,7.1,2265
2539,Spanglish,movie_level,0,"Title: Spanglish
Director: James L. Brooks
Cast: Adam Sandler, Téa Leoni, Paz Vega, Cloris Leachman, Shelbie Bruce
Genres: Comedy
Keywords: upper class, mother, single parent, parents kids relationship, wife husband relationship, cook, milieu, illegal immigration, immigrant, language barrier, family's daily life, platonic love, deceived husband, class society, hysteria, biography, united states–mexico barrier, relationship problems, class, language course, single, mother daughter relationship, american, mexican, father figure
Tagline: Every family has a hero.
Overview: Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms.",14.209329,5.8,369
9297,Monster House,movie_level,0,"Title: Monster House
Director: Gil Kenan
Cast: Ryan Newman, Steve Buscemi, Mitchel Musso, Sam Lerner, Spencer Locke
Genres: Animation, Comedy, Family, Fantasy
Keywords: monster, secret, toy, children, neighbor, mission, child
Tagline: The House is . . . ALIVE!
Overview: Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",36.368839,6.3,874
3172,Bandits,movie_level,0,"Title: Bandits
Director: Barry Levinson
Cast: Bruce Willis, Billy Bob Thornton, Cate Blanchett, Troy Garity, William Converse-Roberts
Genres: Action, Comedy, Crime, Romance
Keywords: prison
Tagline: Two's company, three's a crime.
Overview: Two bank robbers fall in love with the girl they've kidnapped.",24.353302,6.2,302
6520,First Knight,movie_level,0,"Title: First Knight
Director: Jerry Zucker
Cast: Sean Connery, Richard Gere, Julia Ormond, Ben Cross, Liam Cunningham
Genres: Action, Adventure, Drama, Romance
Keywords: camelot, knight, king arthur, excalibur, knights of the round table
Tagline: Their greatest battle would be for her love.
Overview: The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",19.143321,5.9,311
1439,Anna and the King,movie_level,0,"Title: Anna and the King
Director: Andy Tennant
Cast: Jodie Foster, Chow Yun-fat, Bai Ling, Tom Felton, Randall Duk Kim
Genres: Drama, History, Romance
Keywords: civil war, father son relationship, east india trading company, traitor, death penalty, thailand, palace, burma, daughter, royalty, teacher, battle, denunciation
Tagline: 
Overview: The story of the romance between the King of Siam (now Thailand) and the widowed British school teacher Anna Leonowens during the 1860's. Anna teaches the children and becomes romanced by the King. She convinces him that a man can be loved by just one woman.",13.327372,6.4,197
37958,Immortals,movie_level,0,"Title: Immortals
Director: Tarsem Singh
Cast: Mickey Rourke, Kellan Lutz, Isabel Lucas, Henry Cavill, Luke Evans
Genres: Fantasy, Action, Drama
Keywords: poison, army, zeus, poseidon, spear
Tagline: The Gods need a hero.
Overview: Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",37.917002,5.7,880
2026,Hostage,movie_level,0,"Title: Hostage
Director: Florent-Emilio Siri
Cast: Bruce Willis, Kevin Pollak, Jimmy Bennett, Michelle Horn, Ben Foster
Genres: Mystery, Drama, Thriller, Crime
Keywords: fbi, kidnapping, police operation, home invasion, hostage situation, hostage negotiator
Tagline: Every Second Counts
Overview: When a mafia accountant is taken hostage on his beat, a police officer – wracked by guilt from a prior stint as a negotiator – must negotiate the standoff, even as his own family is held captive by the mob.",23.663713,6.2,512
7450,Titan A.E.,movie_level,0,"Title: Titan A.E.
Director: Gary Goldman, Don Bluth
Cast: Matt Damon, Bill Pullman, Drew Barrymore, John Leguizamo, Nathan Lane
Genres: Animation, Action, Science Fiction, Family, Adventure
Keywords: monster, galaxy, dystopia, space, alien, animation, mission
Tagline: When Earth Ends, The Adventure Begins.
Overview: A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Dredge are bent on mankind's destruction.",14.44381,6.3,313
11375,Hollywood Homicide,movie_level,0,"Title: Hollywood Homicide
Director: Ron Shelton
Cast: Harrison Ford, Josh Hartnett, Lena Olin, Bruce Greenwood, Isaiah Washington
Genres: Action, Adventure, Comedy, Thriller
Keywords: rap music, hitman
Tagline: 
Overview: Joe Gavilan (Harrison Ford) and his new partner K. C. Calden (Josh Hartnett), are detectives on the beat in Tinseltown. Neither one of them really wants to be a cop, Gavilan moonlights as a real estate broker, and Calden is an aspiring actor moonlighting as a yoga instructor. When the two are assigned a big case they must work out whether they want to solve the case or follow their hearts.",10.605084,5.0,166
9425,Soldier,movie_level,0,"Title: Soldier
Director: Paul W.S. Anderson
Cast: Kurt Russell, Jason Scott Lee, Jason Isaacs, Connie Nielsen, Sean Pertwee
Genres: Action, War, Science Fiction
Keywords: space marine, dystopia, alien planet, genetic engineering
Tagline: Left for dead on a remote planet for obsolete machines and people, a fallen hero has one last battle to fight
Overview: Sergeant Todd is a veteran soldier for an elite group of the armed forces. After being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. He soon interacts with a group of crash survivors who lead out a peaceful existence. The peace is broken as the new soldiers land on the planet to eliminate the colony, which Sergeant Todd must defend.",11.873856,6.1,221
